AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557167958191306,0.0,8,4,1030,5,7,76,0,0,0,2.557167958191306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.610930373030154,0.0,8,4,1030,3,6,76,0,0,0,2.610930373030154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.659546763274854,0.0,8,4,1030,4,6,78,0,0,0,2.659546763274854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658,0.0,0.0,0.0,0.0,0.0,2.534687956016877,0.0,8,4,1030,3,6,78,0,0,0,2.534687956016877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,2.601315432341091,0.0,8,4,1030,2,8,78,0,0,0,2.601315432341091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557,0.0,0.0,0.0,0.0,0.0,2.569355911177443,0.0,7,4,1030,3,4,78,0,0,0,2.569355911177443
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,2.531437835220574,0.0,7,4,1030,4,8,80,0,0,0,2.531437835220574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.14,2.549584342999933,0.0,7,4,1030,3,7,81,0,0,0,2.549584342999933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0,2.577074948068664,0.0,7,4,1030,4,14,81,0,0,0,2.577074948068664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,2.645192063091182,0.0,7,4,1030,4,9,81,0,0,0,2.645192063091182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,0.14,2.578564586766969,0.0,6,3,1031,4,10,82,0,0,0,2.578564586766969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.14,2.690287489139888,0.0,6,3,1030,4,7,82,0,0,0,2.690287489139888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,2.649119292386716,0.0,6,3,1030,3,8,82,0,0,0,2.649119292386716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.0,2.618513988221527,0.0,6,3,1030,5,6,82,0,0,0,2.618513988221527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.574366514071743,0.0,6,3,1030,3,8,81,0,0,0,2.574366514071743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.483904818574641,0.0,6,3,1030,3,6,81,0,0,0,2.483904818574641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.529948196522268,0.0,6,3,1030,3,5,81,0,0,0,2.529948196522268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476727468482804,0.0,6,3,1030,4,10,82,0,0,0,2.476727468482804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.476321203383267,0.0,6,3,1030,4,6,82,0,0,0,2.476321203383267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575043622570973,0.0,6,3,1030,5,7,82,0,0,0,2.575043622570973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502999278252922,0.0,6,3,1030,4,8,82,0,0,0,2.502999278252922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.602263384240013,0.0,6,3,1030,5,9,82,0,0,0,2.602263384240013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.523718798329354,0.0,5,3,1030,4,10,82,0,0,0,2.523718798329354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.431090355634716,0.0,5,3,1030,4,9,83,0,0,0,2.431090355634716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.551615668497623,0.0,5,3,1030,4,11,83,0,0,0,2.551615668497623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.427975656538258,0.0,5,2,1031,3,6,83,0,0,0,2.427975656538258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.482415179876335,0.0,5,2,1031,5,7,84,0,0,0,2.482415179876335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228,0.0,0.0,2.515051809539213,0.0,5,2,1031,4,10,84,0,0,0,2.515051809539213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.410099992158592,0.0,5,2,1031,5,11,83,0,0,0,2.410099992158592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508280724546914,0.0,5,2,1031,5,9,84,0,0,0,2.508280724546914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922,0.0,0.0,0.0,2.492707229064629,0.0,5,2,1031,5,10,84,0,0,0,2.492707229064629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.531031570121036,0.0,5,2,1031,5,10,84,0,0,1,2.531031570121036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.496499036660316,0.0,5,2,1031,3,9,84,0,0,9,2.496499036660316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.435694693429478,0.0,5,2,1032,4,8,84,0,0,19,2.435694693429478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516676869937363,0.0,5,3,1032,6,9,83,0,0,40,2.516676869937363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.471039757089275,0.0,6,3,1032,5,11,82,0,0,73,2.471039757089275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448966020014383,0.0,6,3,1032,3,8,81,0,0,112,2.448966020014383
0.0,0.0,0.0,0.0,0.0,1.16754375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.228317902627896,0.0,7,3,1032,3,6,79,0,0,155,3.228317902627896
0.0,0.0,0.0,0.0,0.0,0.2168375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535048052779,0.0,7,3,1032,1,6,76,0,0,196,3.535048052779
0.0,0.0,0.0,0.0,0.0,0.1188875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.569309742840028,0.0,8,4,1032,3,8,75,0,0,230,3.569309742840028
0.0,0.0,0.0,0.0,0.0,0.00035625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100886083072846,0.0,8,4,1032,4,6,74,0,0,262,3.100886083072846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.473612769386349,0.0,9,4,1032,4,10,72,0,0,291,2.473612769386349
0.0,0.0,0.0,0.0,0.0220375,0.0,0.0,0.658,0.0,0.0,0.0,0.0,0.0,2.631108206307202,0.0,9,4,1033,3,8,71,0,0,316,2.631108206307202
0.0,0.0,0.0,0.0,1.20131875,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,2.608086517333389,0.0,10,5,1032,2,6,70,0,0,337,2.608086517333389
0.0,0.0,0.0,0.0,1.2285,0.0,0.0,0.557,0.0,0.0,0.0,0.0,0.14,2.644514954591952,0.0,10,5,1032,3,6,68,0,0,357,2.644514954591952
0.0,0.0,0.0,0.0,0.0590187499999999,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.14,2.5942735039491,0.0,11,5,1032,2,6,66,0,0,375,2.5942735039491
0.0,0.0,0.0,0.0,1.3565375,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,2.622712060916752,0.0,12,5,1032,1,4,64,0,0,396,2.622712060916752
0.0,0.0,0.0,0.0,0.141918749999999,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0,2.603888444638163,0.0,12,5,1032,1,4,62,0,0,406,2.603888444638163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,2.578700008466814,0.0,13,6,1032,1,3,60,0,0,418,2.578700008466814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,0.0,0.0,0.14,2.672818089859758,0.0,14,5,1031,1,4,57,0,0,420,2.672818089859758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.06278,0.0,0.0,0.0,0.0,2.667807486965457,0.0,14,5,1031,2,5,55,0,0,423,2.667807486965457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.1082,1.922,0.0,0.0,0.0,2.708027731819709,0.0,14,5,1031,3,6,52,0,0,420,2.708027731819709
0.0,0.0,0.0,0.0,0.0,0.0,0.93449375,0.469,0.107986666666666,0.0,0.0,0.0,0.14,2.634629170503197,0.0,15,4,1031,3,6,49,0,0,416,2.634629170503197
0.0,0.0,0.0,0.0,0.0,0.0,1.8082625,0.0,0.1076,0.0,0.0,0.0,0.0,2.608899047532465,0.0,15,5,1031,3,6,50,0,0,407,2.608899047532465
0.0,0.0,0.0,0.0,0.0,0.0,0.08893125,0.0,0.0849866666666666,0.0,0.0,0.0,0.0,2.677828692754059,0.0,15,5,1031,2,6,52,0,0,393,2.677828692754059
0.0,0.0,0.0,0.0,0.0,0.0,0.0249375,0.0,0.0,0.0,0.0,0.0,0.14,0.8637196016175477,0.0,15,6,1031,4,7,53,0,0,372,0.8637196016175477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8004776677894831,0.0,15,6,1031,4,7,54,0,0,291,0.8004776677894831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471036673776879,0.0,15,7,1031,5,8,56,0,0,326,0.5471036673776879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449283031751488,0.0,15,7,1031,3,8,60,0,0,308,1.449283031751488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289333333333333,0.0,2.46183108149975,0.0,15,7,1031,6,9,60,0,0,292,2.46183108149975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228,0.29,0.14,2.712902913014164,0.0,14,6,1031,5,12,58,0,0,243,2.712902913014164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922,0.0,0.29,0.0,2.383828182388475,0.0,14,6,1031,5,11,60,0,0,208,2.383828182388475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289333333333333,0.0,1.341081093574565,0.0,14,6,1031,4,10,60,0,0,192,1.341081093574565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756666666666666,0.0,1.318465669700289,0.0,13,5,1031,8,12,59,0,0,115,1.318465669700289
0.0,0.0,0.0,0.0,0.0220375,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,1.384145194125581,0.0,13,6,1031,4,8,62,0,0,114,1.384145194125581
0.0,0.0,0.0,0.0,1.20131875,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,1.30871530731138,0.0,13,6,1031,4,7,65,0,0,69,1.30871530731138
0.0,0.0,0.0,0.0,1.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0693333333333333,0.0,1.396197725411872,0.0,13,7,1031,4,6,68,0,0,30,1.396197725411872
0.0,0.0,0.0,0.0,0.0590187499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0696666666666666,0.0,1.558432921827335,0.0,12,7,1031,4,8,71,0,0,15,1.558432921827335
0.0,0.0,0.0,0.0,1.3565375,0.0,0.0,0.0,0.001536,0.0,0.0,0.07,0.0,1.640227628534296,0.0,12,7,1031,2,5,74,0,0,8,1.640227628534296
0.0,0.0,0.0,0.0,0.141918749999999,1.16754375,0.0,0.0,0.183992,0.0,0.0,0.253666666666666,0.0,1.915133679221599,0.0,12,7,1031,2,4,76,0,0,0,1.915133679221599
0.0,0.0,0.0,0.0,0.0,0.2168375,0.0,0.273,0.186656,0.0,0.0,0.265666666666666,0.0,1.613684975364487,0.0,11,8,1031,2,4,78,0,0,0,1.613684975364487
0.0,0.0,0.0,0.0,0.0,0.1188875,0.0,0.194,0.184015999999999,0.0,0.0,0.266,0.14,1.461470984737625,0.0,11,8,1031,1,2,80,0,0,0,1.461470984737625
0.0,0.0,0.0,0.0,0.0,0.00035625,0.0,0.016,0.185264,0.0,0.0,0.266666666666666,0.0,1.476773636820219,0.0,11,7,1031,0,2,80,0,0,0,1.476773636820219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.193864,0.0,0.0,0.265666666666666,0.0,1.517264725074161,0.0,11,7,1031,2,4,80,0,0,0,1.517264725074161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.191576,0.0,0.0,0.175,0.14,1.451720622348716,0.0,10,7,1031,1,3,81,0,0,0,1.451720622348716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.179168,0.0,0.0,0.0,0.14,1.493430505901272,0.0,10,7,1032,2,2,81,0,0,0,1.493430505901272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.104096,0.0,0.0,0.137666666666666,0.0,1.517264725074162,0.0,10,7,1032,1,4,82,0,0,0,1.517264725074162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185992,0.0,0.0,0.218,0.0,0.4546106463828954,0.0,10,7,1032,1,2,83,0,0,0,0.4546106463828954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187175999999999,0.0,0.0,0.218666666666666,0.0,0.4877889628451563,0.0,9,7,1032,2,3,84,0,0,0,0.4877889628451563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.14,0.5154149896137327,0.0,9,7,1032,0,2,86,0,0,0,0.5154149896137327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180688,0.0,0.0,0.0,0.0,0.3929937729529828,0.0,9,7,1032,1,0,86,0,0,0,0.3929937729529828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794,0.0,0.0,0.0,0.0,0.4854867939477751,0.0,9,7,1032,0,4,85,0,0,0,0.4854867939477751
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176416,0.0,0.0,0.0,0.14,0.405723412738503,0.0,9,7,1032,0,2,84,0,0,0,0.405723412738503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126959999999999,0.0,0.0,0.0,0.0,0.3908270257554472,0.0,9,6,1032,1,1,86,0,0,0,0.3908270257554472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969976384346818,0.0,8,6,1032,0,2,87,0,0,0,0.4969976384346818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3734930481751642,0.0,8,6,1032,0,0,87,0,0,0,0.3734930481751642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4115465458318795,0.0,7,6,1032,1,2,88,0,0,0,0.4115465458318795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808824561530124,0.0,7,6,1032,2,3,89,0,0,0,0.4808824561530124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275263064137031,0.0,7,6,1032,3,4,89,0,0,0,0.4275263064137031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5265195690011015,0.0,7,6,1032,2,4,90,0,0,0,0.5265195690011015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.463819321972421,0.0,7,6,1032,1,3,90,0,0,0,0.463819321972421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3848684709622249,0.0,7,6,1032,0,2,90,0,0,0,0.3848684709622249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013311328297526,0.0,7,5,1032,2,2,89,0,0,0,0.5013311328297526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4150675100278745,0.0,7,5,1032,0,3,90,0,0,0,0.4150675100278745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854101577616088,0.0,7,5,1032,0,2,90,0,0,0,0.3854101577616088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262487256014096,0.0,6,5,1032,0,0,91,0,0,0,0.5262487256014096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380805819966846,0.0,6,5,1032,1,3,91,0,0,0,0.380805819966846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409650642034036,0.0,6,5,1032,2,4,91,0,0,0,0.409650642034036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745942724464181,0.0,6,5,1032,1,3,91,0,0,0,0.5745942724464181
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486520915896734,0.0,6,5,1032,2,3,92,0,0,0,0.4486520915896734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4558294416815093,0.0,6,5,1032,0,4,92,0,0,0,0.4558294416815093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555585982818172,0.0,6,5,1032,1,3,91,0,0,0,0.4555585982818172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380941241666692,0.0,6,5,1032,1,3,91,0,0,0,0.380941241666692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.48196582975178,0.0,5,4,1032,2,3,91,0,0,0,0.48196582975178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314535357092359,0.0,5,4,1032,2,4,92,0,0,0,0.4314535357092359
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3906916040556014,0.0,5,4,1032,1,4,91,0,0,0,0.3906916040556014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5082376395218966,0.0,5,4,1032,2,3,92,0,0,0,0.5082376395218966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4229219686189404,0.0,5,4,1032,2,4,92,0,0,0,0.4229219686189404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4910390836414594,0.0,5,4,1032,2,3,92,0,0,0,0.4910390836414594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5651147534572009,0.0,5,3,1031,2,4,92,0,0,0,0.5651147534572009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955667852500559,0.0,5,3,1031,2,5,92,0,0,0,0.3955667852500559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4340265480063094,0.0,5,3,1031,2,5,92,0,0,0,0.4340265480063094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.0,0.4856222156476209,0.0,5,3,1031,2,5,92,0,0,0,0.4856222156476209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,0.0,0.6284921089851111,0.0,4,3,1031,2,3,92,0,0,0,0.6284921089851111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.14,1.554099427432264,0.0,4,3,1031,2,4,92,0,0,0,1.554099427432264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,1.556807861429183,0.0,4,3,1030,2,6,92,0,0,0,1.556807861429183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461335563037779,0.0,4,3,1030,3,8,92,0,0,0,1.461335563037779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4758718532587116,0.0,4,3,1030,2,4,92,0,0,0,0.4758718532587116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5124357122171216,0.0,4,2,1030,4,9,92,0,0,0,0.5124357122171216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372766688026125,0.0,4,3,1030,1,5,93,0,0,0,0.4372766688026125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991643856322173,0.0,3,2,1030,1,4,92,0,0,0,0.4991643856322173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217031733203267,0.0,3,2,1030,4,4,92,0,0,0,0.4217031733203267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3901499172562174,0.0,3,2,1030,3,8,93,0,0,0,0.3901499172562174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048520970257475,0.0,3,2,1030,3,6,93,0,0,0,0.5048520970257475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967855805486696,0.0,3,2,1030,5,7,93,0,0,0,0.3967855805486696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944834116512883,0.0,3,2,1030,3,7,93,0,0,0,0.3944834116512883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979455903336034,0.0,3,2,1030,5,10,93,0,0,0,0.4979455903336034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3868997964599143,0.0,3,2,1030,4,11,93,0,0,0,0.3868997964599143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062063140242072,0.0,3,2,1030,3,8,93,0,0,9,0.5062063140242072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120294471175836,0.0,3,2,1031,2,6,93,0,0,21,0.5120294471175836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3734930481751641,0.0,4,3,1031,3,10,93,0,0,47,0.3734930481751641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543398029832037,0.0,4,3,1031,3,10,93,0,0,79,0.4543398029832037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389017292007641,0.0,5,3,1031,6,13,92,0,0,117,0.4389017292007641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3776911208703889,0.0,5,4,1031,4,10,91,0,0,157,0.3776911208703889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.4646318521714968,0.0,6,5,1031,2,6,90,0,0,192,0.4646318521714968
