AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309961974884607,0.0,8,4,1030,5,7,76,0,0,0,0.8309961974884607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484672291255374,0.0,8,4,1030,3,6,76,0,0,0,0.8484672291255374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642659705807275,0.0,8,4,1030,4,6,78,0,0,0,0.8642659705807275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823690929851799,0.0,8,4,1030,3,6,78,0,0,0,0.823690929851799
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453426869435917,0.0,8,4,1030,2,8,78,0,0,0,0.8453426869435917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8349568847613497,0.0,7,4,1030,3,4,78,0,0,0,0.8349568847613497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226347465790286,0.0,7,4,1030,4,8,80,0,0,0,0.8226347465790286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8285317698519965,0.0,7,4,1030,3,7,81,0,0,0,0.8285317698519965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374653200341796,0.0,7,4,1030,4,14,81,0,0,0,0.8374653200341796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8596011611259919,0.0,7,4,1030,4,9,81,0,0,0,0.8596011611259919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8379494040341992,0.0,6,3,1031,4,10,82,0,0,0,0.8379494040341992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.874255704035681,0.0,6,3,1030,4,7,82,0,0,0,0.874255704035681
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608773825805897,0.0,6,3,1030,3,8,82,0,0,0,0.8608773825805897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509316567620016,0.0,6,3,1030,5,6,82,0,0,0,0.8509316567620016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365851673068704,0.0,6,3,1030,3,8,81,0,0,0,0.8365851673068704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.807188066214762,0.0,6,3,1030,3,6,81,0,0,0,0.807188066214762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221506625790087,0.0,6,3,1030,3,5,81,0,0,0,0.8221506625790087
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048556614873937,0.0,6,3,1030,4,10,82,0,0,0,0.8048556614873937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.8047236385782975,0.0,6,3,1030,4,6,82,0,0,0,0.8047236385782975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8368052054886977,0.0,6,3,1030,5,7,82,0,0,0,0.8368052054886977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133931429422877,0.0,6,3,1030,4,8,82,0,0,0,0.8133931429422877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.84565074039815,0.0,6,3,1030,5,9,82,0,0,0,0.84565074039815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.820126311306199,0.0,5,3,1030,4,10,82,0,0,0,0.820126311306199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.7900250880322433,0.0,5,3,1030,4,9,83,0,0,0,0.7900250880322433
