AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642706778823714,0.0,8,4,1030,5,7,76,0,0,0,0.6642706778823714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.5387533137286146,0.0,8,4,1030,3,6,76,0,0,0,0.5387533137286146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069158249669452,0.0,8,4,1030,4,6,78,0,0,0,1.069158249669452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234428126923078,0.0,8,4,1030,3,6,78,0,0,0,1.234428126923078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.14,0.5368339452505022,0.0,8,4,1030,2,8,78,0,0,0,0.5368339452505022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.14,0.5449197954348901,0.0,7,4,1030,3,4,78,0,0,0,0.5449197954348901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.6646207146868903,0.0,7,4,1030,4,8,80,0,0,0,0.6646207146868903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.5427670690870985,0.0,7,4,1030,3,7,81,0,0,0,0.5427670690870985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5367697718363403,0.0,7,4,1030,4,14,81,0,0,0,0.5367697718363403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.6486415345605998,0.0,7,4,1030,4,9,81,0,0,0,0.6486415345605998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716859430871065,0.0,6,3,1031,4,10,82,0,0,0,0.5716859430871065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6604144390859208,0.0,6,3,1030,4,7,82,0,0,0,0.6604144390859208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.245255932076198,0.0,6,3,1030,3,8,82,0,0,0,1.245255932076198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895307105881304,0.0,6,3,1030,5,6,82,0,0,0,0.9895307105881304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340336508143505,0.0,6,3,1030,3,8,81,0,0,0,0.5340336508143505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.960316950294271,0.0,6,3,1030,3,6,81,0,0,0,1.960316950294271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.423252292164078,0.0,6,3,1030,3,5,81,0,0,0,2.423252292164078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729485179554243,0.0,6,3,1030,4,10,82,0,0,0,1.729485179554243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508926989026846,0.0,6,3,1030,4,6,82,0,0,0,1.508926989026846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917129255653072,0.0,6,3,1030,5,7,82,0,0,0,0.8917129255653072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2318352095796488,0.0,6,3,1030,4,8,82,0,0,0,0.2318352095796488
