AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.279636657969713,0.0,8,4,1030,5,7,76,0,0,0,1.279636657969713
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.279636657969713,0.0,8,4,1030,3,6,76,0,0,0,1.279636657969713
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346284400572302,0.0,8,4,1030,4,6,78,0,0,0,1.346284400572302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346284400572302,0.0,8,4,1030,3,6,78,0,0,0,1.346284400572302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.385989185172693,0.0,8,4,1030,2,8,78,0,0,0,2.385989185172693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.385989185172693,0.0,7,4,1030,3,4,78,0,0,0,2.385989185172693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731138141900348,0.0,7,4,1030,4,8,80,0,0,0,0.7731138141900348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.7731138141900348,0.0,7,4,1030,3,7,81,0,0,0,0.7731138141900348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997729112310703,0.0,7,4,1030,4,14,81,0,0,0,0.7997729112310703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997729112310703,0.0,7,4,1030,4,9,81,0,0,0,0.7997729112310703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.133011624244016,0.0,6,3,1031,4,10,82,0,0,0,1.133011624244016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.133011624244016,0.0,6,3,1030,4,7,82,0,0,0,1.133011624244016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658,0.0,0.0,0.0,0.0,0.0,0.666477426025892,0.0,6,3,1030,3,8,82,0,0,0,0.666477426025892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.666477426025892,0.0,6,3,1030,5,6,82,0,0,0,0.666477426025892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557,0.0,0.0,0.0,0.0,0.0,1.026375236079874,0.0,6,3,1030,3,8,81,0,0,0,1.026375236079874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.14,1.026375236079874,0.0,6,3,1030,3,6,81,0,0,0,1.026375236079874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,1.47957988577748,0.0,6,3,1030,3,5,81,0,0,0,1.47957988577748
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793,0.0,0.0,0.0,0.0,0.0,1.47957988577748,0.0,6,3,1030,4,10,82,0,0,0,1.47957988577748
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.14,1.079693430161945,0.0,6,3,1030,4,6,82,0,0,0,1.079693430161945
