AC1,AC2,AC3,AC4,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator,Consumption_Total,Generation_Total,TemperatureC,DewpointC,PressurehPa,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Power_Demand
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326003794271399,0.0,8,4,1030,5,7,76,0,0,0,0.2326003794271399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1886493403417925,0.0,8,4,1030,3,6,76,0,0,0,0.1886493403417925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3743754207750963,0.0,8,4,1030,4,6,78,0,0,0,0.3743754207750963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4322461614792008,0.0,8,4,1030,3,6,78,0,0,0,0.4322461614792008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879772561280309,0.0,8,4,1030,2,8,78,0,0,0,0.1879772561280309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908085896243029,0.0,7,4,1030,3,4,78,0,0,0,0.1908085896243029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232722947976762,0.0,7,4,1030,4,8,80,0,0,0,0.232722947976762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1900547930441266,0.0,7,4,1030,3,7,81,0,0,0,0.1900547930441266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879547852272669,0.0,7,4,1030,4,14,81,0,0,0,0.1879547852272669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2271276936865103,0.0,7,4,1030,4,9,81,0,0,0,0.2271276936865103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2001809980520776,0.0,6,3,1031,4,10,82,0,0,0,0.2001809980520776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312500825721357,0.0,6,3,1030,4,7,82,0,0,0,0.2312500825721357
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4360376152808463,0.0,6,3,1030,3,8,82,0,0,0,0.4360376152808463
